listing_id,clean,location,beach,host,comfortable,close,pool,space,quiet,beautiful,restaurant,quick,neighborhood,kitchen,friendly
27251240,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0
27251335,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
27252887,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
27253510,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
27253616,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27254475,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0
27260232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27260835,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
27262145,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
27262200,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1
27262268,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1
27262812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27262867,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1
27262940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27263037,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27263058,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
27263095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27263134,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
27263151,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27263771,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27264058,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
27264782,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
27265141,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
27265230,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
27265875,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27266651,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0
27267054,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0
27273400,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
27276239,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27277527,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0
27278679,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27280182,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27282179,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1
27283827,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
27284306,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
27284766,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27285783,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0
27286174,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
27286183,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
27286782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27287563,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27287682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27289225,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
27290474,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0
27290834,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
27291808,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
27293035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27303339,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27305281,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
27306121,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1
27307442,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
27308183,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
27308270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27308446,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
27308581,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27309125,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
27309563,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27310099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27310107,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1
27310489,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27310651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27310987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27312503,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0
27312690,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0
27313510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
27313653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27315756,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27315817,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
27316005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27316091,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
27316423,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
27318014,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
27327667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27329161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27330570,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
27332055,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
27334813,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
27336723,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
27336886,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1
27337668,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27338362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27339309,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
27339519,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
27341321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27341873,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
27342432,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1
27342661,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
27342729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27343176,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
27345031,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27345565,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
27358928,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0
27358963,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
27359639,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
27360416,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
27360762,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
27361903,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27362537,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0
27363008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27365212,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
27366086,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0
27366494,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
27367784,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
27367983,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0
27368082,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0
27368337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27368377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27368401,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0
27368546,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
27368664,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
27369320,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
27370023,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
27370110,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
27370249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27370273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27370560,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27370693,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27371158,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27371347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27371486,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
27371556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27371590,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27373931,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
27374552,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
27375007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27377735,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
27378296,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
27381476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27383701,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0
27391650,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0
27392769,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0
27393407,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
27393851,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
27394276,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27394293,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1
27394946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27395132,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0
27395987,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
27398965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27399167,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
27399177,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27399732,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
27399953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27400027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27400175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27400858,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0
27401065,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
27403141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27403253,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
27403446,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0
27404736,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27404767,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
27406066,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0
27406923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27408744,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0
27408836,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0
27412419,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
27417785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27420170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27421145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27421760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27422128,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
27423761,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
27424869,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0
27426067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27427327,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
27427493,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
27427727,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0
27429577,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
27430950,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
27431039,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1
27431543,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27431872,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0
27431875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27432576,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0
27432753,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0
27432876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27432987,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
27433050,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
27433115,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0
27433171,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27434162,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27434633,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1
27435722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27435824,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
27436176,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
27436966,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
27437162,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
27437527,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0
27437663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27437878,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
27439525,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27439635,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
27442768,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27454459,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0
27458041,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
27458484,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1
27459503,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27461006,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
27461594,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27462045,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0
27462697,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
27463207,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27463876,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
27463932,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
27464007,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
27464173,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
27464586,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27464791,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
27464829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27465673,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
27466272,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
27466274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27466584,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1
27467196,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
27467936,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
27468147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27468231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27468448,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27470782,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
27471588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27478102,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
27479040,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
27480810,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
27483433,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
27485425,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
27486078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27486184,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0
27486300,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0
27486490,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
27487623,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0
27488020,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0
27488878,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
27489073,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
27489353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27489444,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1
27489843,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
27490262,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
27490479,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27490848,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
27491138,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1
27491280,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
27491309,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
27491473,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
27491569,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0
27491571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27491792,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0
27495261,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1
27496043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27500610,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
27501160,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
27501213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27502546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27504547,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
27507518,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1
27507835,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27508742,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0
27509933,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
27510287,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1
27511452,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
27511667,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0
27511896,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1
27521430,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1
27523213,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
27523347,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27523827,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0
27524293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27524298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27525140,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
27525392,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
27525969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27526987,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
27527176,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
27528192,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
27528798,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
27529259,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1
27529311,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
27529940,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
27529992,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0
27530121,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
27530136,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0
27540212,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
27542185,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
27543550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27544211,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27544511,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27547906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27548039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27548990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27550839,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0
27550897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27551030,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
27551283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27551830,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
27551948,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27552527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27552571,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0
27552831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27553179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27553317,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
27553507,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27553758,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27554023,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
27554103,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
27554294,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27554308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27554444,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27555332,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
27555509,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
27556416,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0
27556995,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
27557022,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0
27569832,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
27570968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27571301,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27571521,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
27571792,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
27571966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27572737,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
27573036,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
27573655,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
27574241,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
27574509,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
27574716,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
27575016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27576285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27576426,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
27576507,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
27577191,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27577639,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
27579562,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27579741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27580039,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
27580301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27580995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27581850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27582400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27582755,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0
27583030,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
27583390,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0
27583611,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
27584271,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1
27584348,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
27584585,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27584601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27584770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27598072,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
27598470,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
27598728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27600784,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27602262,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27603368,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27605754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27605809,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
27606775,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27606782,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
27606914,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
27607180,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27607283,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
27607985,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
27608157,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0
27609110,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27609352,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
27610705,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1
27610766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27610948,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27611813,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0
27622330,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
27622698,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27624563,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0
27624993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27625598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27625974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27627252,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1
27627816,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
27629667,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
27629843,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
27633207,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0
27633718,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27634232,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0
27635192,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0
27635550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27635713,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1
27636411,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0
27636973,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
27638781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27638863,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1
27639215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27639463,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
27639968,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0
27639994,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
27650049,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
27653076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27653956,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
27654558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27656483,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
27658502,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27660594,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
27661048,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
27661519,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
27661676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27661877,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
27662237,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
27662477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27664134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27665176,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
27668343,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27669626,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
27672566,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27672569,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
